date,gas_price,uber_ride,groceries_basket,rent_index,streaming_cost,gas_price_idx,uber_ride_idx,groceries_basket_idx,rent_index_idx,streaming_cost_idx,RIPI,cpi,cpi_idx,ripi_minus_cpi_idx
2024-03-01,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-02,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-03,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-04,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-05,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-06,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-07,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-08,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-09,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-10,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-11,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-12,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-13,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-14,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-15,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-16,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-17,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-18,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-19,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-20,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-21,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-22,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-23,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-24,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-25,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-26,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-27,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-28,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-29,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-30,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-03-31,3.581,266.364,12.988,415.08,585.575,111.1766532132878,102.59922346850733,103.08754663068498,100.84548104956268,101.00770527121969,103.24306826549225,312.345,100.85470361448895,2.3883646510033003
2024-04-01,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-02,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-03,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-04,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-05,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-06,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-07,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-08,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-09,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-10,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-11,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-12,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-13,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-14,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-15,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-16,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-17,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-18,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-19,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-20,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-21,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-22,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-23,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-24,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-25,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-26,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-27,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-28,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-29,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-04-30,3.776,268.637,12.791,416.49,589.982,117.23067370381868,103.47474731911748,101.52393047067227,101.18804664723031,101.76788280122058,104.10839218546066,313.023,101.07362656523453,3.034765620226125
2024-05-01,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-02,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-03,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-04,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-05,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-06,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-07,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-08,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-09,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-10,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-11,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-12,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-13,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-14,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-15,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-16,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-17,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-18,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-19,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-20,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-21,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-22,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-23,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-24,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-25,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-26,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-27,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-28,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-29,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-30,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-05-31,3.755,261.121,12.652,418.1,582.494,116.5787022663769,100.57970232959448,100.42066830700848,101.57920310981537,100.47625372369696,103.22412675764699,313.175,101.12270663678811,2.101420120858876
2024-06-01,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-02,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-03,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-04,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-05,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-06,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-07,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-08,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-09,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-10,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-11,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-12,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-13,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-14,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-15,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-16,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-17,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-18,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-19,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-20,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-21,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-22,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-23,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-24,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-25,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-26,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-27,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-28,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-29,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-06-30,3.601,255.23,12.69,419.223,580.277,111.79757839180378,98.31058178232468,100.7222795459957,101.85204081632652,100.09383630050388,102.26648160259172,313.044,101.0804073645939,1.186074237997829
2024-07-01,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-02,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-03,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-04,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-05,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-06,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-07,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-08,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-09,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-10,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-11,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-12,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-13,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-14,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-15,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-16,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-17,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-18,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-19,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-20,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-21,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-22,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-23,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
